,Freq. of Max,Time of Max,Max Energy,Attack,Release,Sound SBN
144,5.0,8.0,20.16732406616211,0.09378684807256236,0.12671201814058958,t
145,5.0,7.0,17.68068504333496,0.09238095238095238,0.12811791383219956,t
146,191.0,1.0,15.306647300720215,0.07156462585034014,0.1489342403628118,t
147,5.0,8.0,19.42980194091797,0.17392290249433107,0.04657596371882086,t
148,603.0,2.0,10.4030122756958,0.053877551020408164,0.10331065759637188,ts
149,875.0,1.0,9.566962242126465,0.04326530612244898,0.1235827664399093,ts
150,796.0,2.0,10.262273788452148,0.03968253968253968,0.13442176870748299,ts
151,614.0,2.0,11.529561042785645,0.03374149659863945,0.1292517006802721,ts
152,815.0,3.0,13.72937297821045,0.057006802721088434,0.1634920634920635,k
153,815.0,4.0,15.602089881896973,0.07809523809523809,0.13941043083900226,k
154,819.0,4.0,16.296653747558594,0.12258503401360545,0.09655328798185941,k
155,851.0,2.0,15.155913352966309,0.08213151927437641,0.13587301587301587,k
156,96.0,2.0,29.703115463256836,0.05106575963718821,0.12820861678004536,BB
157,99.0,1.0,16.963462829589844,0.013151927437641724,0.12476190476190477,BB
158,104.0,2.0,47.07220458984375,0.044489795918367346,0.11297052154195011,BB
159,109.0,2.0,21.838417053222656,0.03727891156462585,0.15782312925170067,BB
160,11.0,2.0,61.54555892944336,0.043356009070294785,0.21297052154195012,B
161,11.0,2.0,56.77064895629883,0.03709750566893424,0.21922902494331065,B
162,14.0,2.0,52.44023513793945,0.031201814058956917,0.22512471655328797,B
163,13.0,2.0,51.22056579589844,0.03369614512471655,0.22263038548752834,B
164,23.0,2.0,159.96975708007812,0.04829931972789116,0.20802721088435375,Pf
165,21.0,2.0,107.65594482421875,0.03963718820861678,0.2166893424036281,Pf
166,23.0,2.0,87.00110626220703,0.0528344671201814,0.2034920634920635,Pf
167,23.0,3.0,131.59970092773438,0.05410430839002268,0.20222222222222222,Pf
168,23.0,3.0,103.27725982666016,0.05133786848072562,0.20498866213151928,Pch
169,27.0,2.0,80.10209655761719,0.0509297052154195,0.20539682539682538,Pch
170,25.0,1.0,90.98131561279297,0.03528344671201814,0.22104308390022676,Pch
171,23.0,2.0,92.48981475830078,0.03582766439909297,0.22049886621315193,Pch
172,132.0,1.0,43.372344970703125,0.027755102040816326,0.22857142857142856,K
173,139.0,1.0,47.7931022644043,0.026122448979591838,0.23020408163265307,K
174,133.0,1.0,44.26626205444336,0.030294784580498866,0.22603174603174603,K
175,126.0,2.0,23.925827026367188,0.036326530612244896,0.22,K
176,111.0,2.0,17.04340171813965,0.03469387755102041,0.22163265306122448,^Ksh
177,132.0,2.0,21.632692337036133,0.04131519274376417,0.21501133786848073,^Ksh
178,22.0,2.0,17.852197647094727,0.02453514739229025,0.23179138321995466,^Ksh
179,22.0,1.0,14.664392471313477,0.026621315192743765,0.22970521541950115,^Ksh
180,5.0,5.0,26.333087921142578,0.10326530612244898,0.15306122448979592,rrh
181,5.0,4.0,23.6070613861084,0.07011337868480726,0.18621315192743765,rrh
182,5.0,6.0,27.327972412109375,0.08634920634920636,0.16997732426303855,rrh
183,11.0,2.0,10.53453540802002,0.030385487528344673,0.22594104308390023,rrh
184,11.0,2.0,13.124913215637207,0.04675736961451247,0.20956916099773243,t
185,491.0,2.0,16.53536033630371,0.03963718820861678,0.2166893424036281,t
186,728.0,1.0,12.749247550964355,0.040634920634920635,0.21569160997732426,t
187,909.0,3.0,13.858999252319336,0.061632653061224486,0.1946938775510204,t
188,729.0,2.0,14.852298736572266,0.07383219954648526,0.18249433106575963,ts
189,538.0,2.0,11.637832641601562,0.047573696145124716,0.20875283446712017,ts
190,574.0,2.0,10.312655448913574,0.03945578231292517,0.21687074829931974,ts
191,132.0,2.0,32.92998123168945,0.033560090702947847,0.22276643990929706,ts
192,23.0,3.0,22.294498443603516,0.03664399092970522,0.21936507936507937,k
193,136.0,0.0,16.862131118774414,0.016689342403628116,0.2396371882086168,k
194,22.0,2.0,20.362043380737305,0.034784580498866215,0.22154195011337868,k
195,19.0,2.0,23.723257064819336,0.035192743764172335,0.22113378684807256,k
196,9.0,6.0,22.38523292541504,0.07251700680272109,0.1838095238095238,BB
197,5.0,8.0,16.972253799438477,0.18866213151927438,0.06766439909297052,BB
198,5.0,6.0,25.080493927001953,0.13328798185941043,0.12303854875283447,BB
199,5.0,6.0,25.080493927001953,0.13328798185941043,0.12303854875283447,BB
200,11.0,1.0,52.644718170166016,0.01981859410430839,0.10335600907029478,B
201,12.0,1.0,58.95623779296875,0.014875283446712018,0.11151927437641723,B
202,13.0,1.0,83.41961669921875,0.01038548752834467,0.08426303854875283,B
203,8.0,0.0,33.576053619384766,0.016417233560090703,0.08086167800453514,B
204,6.0,4.0,75.0648422241211,0.08970521541950113,0.15065759637188209,Pf
205,23.0,3.0,37.985198974609375,0.07882086167800453,0.16498866213151928,Pf
206,23.0,3.0,33.02367401123047,0.012562358276643992,0.22294784580498866,Pf
207,25.0,3.0,28.979778289794922,0.0783673469387755,0.1547845804988662,Pf
208,13.0,0.0,34.130950927734375,0.007346938775510204,0.1512925170068027,Pch
209,9.0,2.0,39.8121452331543,0.01746031746031746,0.15006802721088436,Pch
210,11.0,1.0,20.67578887939453,0.009705215419501133,0.1688888888888889,Pch
211,12.0,1.0,28.62843894958496,0.020272108843537414,0.1687528344671202,Pch
212,5.0,2.0,9.918950080871582,0.019365079365079366,0.15519274376417233,K
213,4.0,2.0,5.844422340393066,0.020317460317460317,0.1435827664399093,K
214,3.0,2.0,9.11065673828125,0.03297052154195011,0.12625850340136055,K
215,10.0,3.0,10.526298522949219,0.02489795918367347,0.13891156462585033,K
216,12.0,0.0,9.564013481140137,0.009750566893424037,0.21020408163265306,^Ksh
217,8.0,1.0,4.869121074676514,0.026530612244897958,0.17959183673469387,^Ksh
218,12.0,0.0,8.443008422851562,0.011156462585034013,0.18108843537414965,^Ksh
219,148.0,0.0,4.8025031089782715,0.00526077097505669,0.20476190476190476,^Ksh
220,4.0,2.0,7.013477802276611,0.0926530612244898,0.1435374149659864,rrh
221,6.0,3.0,5.876010417938232,0.07986394557823129,0.16394557823129252,rrh
222,6.0,3.0,7.104310989379883,0.06961451247165533,0.17410430839002267,rrh
223,890.0,0.0,9.654773712158203,0.0054875283446712015,0.05342403628117914,rrh
224,894.0,0.0,7.392673492431641,0.013786848072562358,0.048435374149659864,t
225,925.0,0.0,4.796640872955322,0.016462585034013606,0.04281179138321996,t
226,845.0,0.0,8.38713264465332,0.0062131519274376415,0.04662131519274376,t
227,5.0,2.0,3.8254451751708984,0.014920634920634921,0.21369614512471655,t
228,859.0,0.0,3.947211265563965,0.01886621315192744,0.21700680272108844,ts
229,908.0,2.0,3.5177409648895264,0.030476190476190476,0.20943310657596373,ts
230,84.0,1.0,10.745521545410156,0.02929705215419501,0.04458049886621315,ts
231,98.0,2.0,15.514078140258789,0.015419501133786848,0.0454875283446712,ts
232,91.0,2.0,12.000106811523438,0.02743764172335601,0.051882086167800455,k
233,89.0,1.0,27.227737426757812,0.026485260770975058,0.05873015873015873,k
234,7.0,6.0,16.29433822631836,0.034784580498866215,0.20866213151927437,k
235,7.0,5.0,11.249363899230957,0.1543764172335601,0.08943310657596372,k
236,7.0,10.0,14.642687797546387,0.010340136054421769,0.23346938775510204,BB
237,7.0,1.0,16.052993774414062,0.01292517006802721,0.2234013605442177,BB
238,7.0,1.0,16.052993774414062,0.01292517006802721,0.2234013605442177,BB
239,7.0,1.0,16.052993774414062,0.01292517006802721,0.2234013605442177,BB
